arrival_rate,service_time,num_counters,sim_time,avg_wait
2.310915647042012,4.619252441696506,5,482,136.39586292839778
4.42602348804229,14.329760305467545,4,490,229.02354047778223
3.5333049158878342,3.9437813426197295,4,356,129.26837804627857
2.720050933798224,11.329287700386294,2,245,111.10486670985907
3.155116406614301,11.781175543195177,4,269,115.92804058306429
8.318746131600836,12.4862908596198,2,206,97.89956972653373
8.689125682177764,12.526655949616417,3,380,183.04875953402777
3.645015747709622,11.36275299099675,5,237,98.46133414106072
4.923127400551024,10.768555870854835,1,479,232.1068771116581
2.747894738716791,6.593511303519872,2,279,122.5018269687397
4.093156315865983,12.415141749054381,3,401,185.99639957186847
1.7248406484534224,2.118178086850502,5,407,0.2807069560737698
3.5856300956063114,12.296271430099429,3,416,188.4289376192771
4.584034550981778,13.595999650153686,3,409,195.01003053167923
2.644811680526753,8.876013654825979,1,287,137.0112802291837
3.7029355587479205,4.7776070570549525,3,275,112.7782938739739
6.078041917617694,8.179554422936341,4,473,214.93387238402036
1.2008963318242172,8.430037875507017,1,470,206.70492064106529
6.402741312566053,7.250543767904753,2,287,132.6452807714834
1.6085316750924725,4.460237978137455,1,444,192.37971142105394
1.7586515936606864,14.649650123390186,3,480,212.87797918779322
9.780748001733473,14.049987593761285,2,220,103.84677068105565
6.471816103927816,14.325109231580713,5,447,209.59384847793157
1.879413276246364,12.648147582751378,5,404,157.04350325034136
9.31933301179833,4.110362554188827,5,215,91.99678951366741
3.621526428738256,12.964148768359973,4,246,107.79484801164604
6.135526186164122,7.739616760040396,3,249,116.73674258049209
9.191559776036973,4.866001665888775,3,349,161.32812674404317
3.7137210738189363,13.155550870067536,3,457,211.20422601813686
7.854240565633788,13.402934202272027,4,326,155.01248305483162
6.927428510544407,5.521886593004786,4,232,99.49284359757277
7.0850856629488,11.68521500828062,4,247,116.60117921843353
1.6700760894488615,6.919635696227527,1,305,140.16743320516736
5.165075419424359,11.135959218118506,5,210,90.96281853348118
3.8875641998203907,7.833138926889505,4,205,86.86796247682304
6.880939625186016,11.562821701230863,3,416,193.55348517861296
7.877110073354586,13.646658423775762,5,202,90.85794606455853
8.253012918706704,8.494439721947538,2,222,107.14422261999147
4.226880651995186,12.821027712682131,4,382,173.0794039774646
8.758585707499916,11.745963262817884,3,463,221.92231028115276
8.21893650104945,11.831947620791453,1,401,193.34002351161828
7.721274290145806,11.958568606491092,5,271,124.81669428426983
5.940495233921438,3.174673045574161,1,358,168.22239730475866
3.9806234479012756,9.661617083182517,4,451,200.87197582972894
9.977707609433223,7.01752179539462,3,248,116.71789100343267
8.109983635067103,7.069196152360483,1,455,222.03817354972634
9.28648339754407,3.451340095295162,1,226,108.70232578666202
1.8058050065825997,7.559864259901266,5,414,133.05188510826102
3.6834837346087173,4.006837639506463,1,247,115.27749950095196
6.1266374365029685,2.2462626677609343,4,444,158.71714608924776
2.250953856069913,14.353137244255548,3,327,143.95812642516609
1.1457635032180944,11.408517843287159,2,255,106.13888951773262
9.133842411146123,5.5152432335741635,1,265,129.70311581448607
9.903687334369543,9.014703865048078,5,324,147.91385020046496
5.7295889137611615,10.343986524893902,2,496,236.01477766728317
5.3251197469414,6.611351773013246,3,398,182.44096569500545
9.987647572014845,10.179741936782415,1,421,207.00898217712
6.821938747515864,12.05165955554392,5,287,129.7512331162847
3.736752619967982,13.914691026094534,2,327,154.42270743162075
5.294855446900604,9.20001948979834,2,234,108.16144424751286
5.626004023582432,4.671054329594883,1,206,98.28786975966182
9.453573056097127,5.432231527892178,3,213,101.2482231232303
2.9860692632314874,13.299604949123967,5,231,95.68779853991944
1.9438590769457442,4.796671638199828,2,467,182.5037953127094
3.725391546184721,13.923313465940662,5,284,125.67452717156173
4.950436959582831,7.763661983459165,3,331,148.80077609912234
1.4366289279996163,3.962988386270086,1,499,202.7095143204227
9.421538502213487,8.780874693276662,2,255,123.88305812194818
9.294545907680668,7.497090121102326,5,497,228.96916227229917
9.563117180029545,4.572228323818053,1,259,125.12846343367423
1.6526139122406942,7.3673744163940365,1,455,207.37216914483358
7.076164431417105,6.910813440567585,2,451,215.61743737090436
6.354951001039897,3.0038946796629586,2,464,205.72416527357277
4.076287517231876,5.125468741498478,3,223,93.7984505555819
8.795236688163424,6.910160694590973,5,482,220.68749629779364
8.627624298521072,5.424786239679225,3,263,121.40245773250501
2.5134830124846257,9.596568439251577,1,369,176.34980808275182
6.195908793528304,5.431937734642062,1,367,177.18388684040133
9.297263452909633,12.401547077527345,2,356,170.66441244947674
2.740873416852618,9.669414648084505,1,453,211.9133986799548
1.1242700266945134,14.872817482797752,5,216,67.95267747992132
9.486241590514833,14.425287311757861,5,452,215.49717982721867
3.9351468319404903,13.99275549923932,1,224,103.47242090342039
4.808818373838143,7.052402591840355,2,487,231.45599862659216
7.688115055124778,4.412222850264207,2,307,142.14763203259466
9.155573863431128,2.967101616221936,4,222,94.75738259479702
1.3142834209307463,6.4182258108075105,1,403,172.83218983050546
1.6319716930704242,11.356532521722265,3,231,96.57578333873205
4.28935059760636,6.131372454454173,4,489,205.87294396555498
8.405505714794696,9.000654601807906,4,375,173.6946039455023
6.521039794470442,11.67268699595948,1,209,98.18167182578956
4.996642127348635,11.244150344080262,4,315,144.75342677320518
4.754117109944367,13.335005784288999,3,293,132.76431769317284
2.0286495904018347,14.784307716717894,3,307,129.04425869578816
7.048096402068015,12.096727876043687,3,426,203.89819751982856
9.137992708197224,12.105895864952842,2,430,208.32190417505848
7.999680877234833,4.946676030765142,1,334,161.79277784254052
8.04442991727992,5.600211968113923,2,314,150.0270639474375
5.105468821662093,8.222817922210176,5,315,139.442309467532
9.867588324074518,12.538605726157197,5,467,224.19518867766558
7.812205889294994,4.864366549327267,1,322,156.59265022495043
6.3794574929973065,13.255400085485261,3,381,176.68051739058356
3.5247607491648307,3.0937186653251407,2,499,201.62841334208267
3.303116076050204,4.193972538948631,2,404,169.09909503840086
7.801645636257049,2.997096276243461,3,376,164.18541123049795
2.259452527026082,9.326731564772576,1,218,102.75067420926393
5.91185746459959,6.4030640219019705,5,311,134.26750042025884
8.717842940814148,2.5912548506195927,1,261,122.61173997006017
1.7435323430373781,5.259814343138716,1,310,132.76801795033492
9.727441106318764,9.05343715945838,4,404,188.70834174464147
5.847640635110814,12.204806055264825,2,343,164.94684442606487
4.8697439323295235,6.135184518982079,3,258,113.83956394376557
4.522376736368853,12.782779534006822,2,367,173.86046709143642
5.373629642709848,10.728579182230517,5,359,161.15801323825406
1.3689413432893498,6.417765457601725,5,242,54.779217932421176
1.6344343681859625,6.366830003258672,4,301,89.01282088925566
5.5905446416970435,6.137577400636645,2,254,116.5711299201886
8.042053086591624,10.32919668179846,4,263,123.27185994519101
1.5148555212393413,11.075838779538463,4,335,118.21930621233993
4.246282216770324,14.6432889319958,2,470,226.61721071360367
7.665772545677855,11.854102239530818,4,299,141.54270100662112
4.675725881202158,14.519395090270308,3,275,125.60675128600697
2.538525769452056,6.549950325915027,4,394,144.67815877203557
6.208360703813481,11.811963993231604,1,487,238.4728370277989
9.593129705643577,2.17735777087979,3,264,110.41547601456139
4.945525069649662,12.549415585464002,5,366,167.8513091710877
6.044401697431574,5.219563803511695,4,438,191.00819637840524
8.802277442966403,11.19948195542406,4,335,155.15875619685656
6.436803412243262,11.77580611850846,3,482,225.93699065806254
3.740018113494565,7.0808187664519835,3,337,147.81752330409876
8.742514729348562,6.951166016202354,4,340,154.81933706418508
7.471076112109991,13.804798712107843,4,339,159.1391613135799
8.24303482523488,6.998061575890632,3,477,224.14709185471443
9.548942400223263,7.62880394983852,5,286,131.8912362820191
7.424957609294687,12.23442485004668,2,436,210.0986668809392
8.729882507193409,2.72396370238685,1,312,149.43975741762225
1.143014970256432,12.35065824784458,1,223,98.83354485419919
3.5818536658569258,11.511522093540293,2,265,124.0201754130622
1.2436246216214408,12.84884145409281,1,436,196.12997846496592
6.211014436038026,6.3928024118290505,1,470,227.7111742064267
3.074079654956396,4.947662602601102,2,493,212.11325483201668
9.736354193966829,3.604659549222658,3,227,101.62210136767213
3.9497736995923853,8.515167007016938,3,208,92.9456211558878
2.6180213059296786,9.642724184400004,2,400,181.64185414078264
6.563245647252331,12.854497242872037,5,210,96.22644168847889
6.416519492161144,4.726932190389036,4,235,100.69055540819785
5.5112673647591555,10.141732927589148,5,321,143.40577335484448
3.132702189474973,10.274938588450237,3,279,123.28085522769511
7.675143645658857,4.389028813681254,5,297,124.4687733269392
1.6538777994163418,4.077264962369593,4,312,56.61934525821733
2.5257428974064213,5.629902388104713,2,411,175.47757802654948
2.1861122747181163,4.7114211274606745,5,469,119.68058579855926
8.961093089748456,3.8697226933715214,4,469,206.8035882144381
7.683766722683224,3.0817923767867414,3,240,100.7870372201286
4.35634774187692,2.5155820722626214,1,428,196.27123769189578
3.2029396295018095,9.66204311322471,3,451,201.5834670689318
4.473619601809334,10.780021864470061,4,490,221.86664042432648
7.305160470541108,10.631699154246547,1,412,199.70320087157398
3.4452168303653683,4.859215773297034,1,321,147.84383908227926
2.0796152324013586,14.826124071977084,5,442,180.22071514595913
4.628219712860792,11.196838809078015,3,438,204.7339916195391
4.150193661650634,7.98698903925247,4,478,207.10613981071063
9.978928717313362,2.960622011289163,1,434,207.82514982514158
6.753330121732911,11.6103668739043,1,458,222.66876083602466
2.2675543856379803,4.80818442071861,4,358,116.86371078801254
4.791631937452095,6.9983366403472,1,258,121.89121868406161
3.614081220339658,13.86099801311478,2,453,213.4478281509715
4.290355912666718,11.227189933641613,4,377,170.41719169209367
3.010929233422347,8.014410487213212,3,379,167.15640528132738
6.040653404422943,14.18091492636156,3,249,115.5999427522458
8.178632204955804,4.563407267296863,4,446,196.75991722711365
3.39612467056355,2.82843478152469,1,236,102.15445531268105
8.325201127696317,3.3717550322050434,5,469,190.06361168816676
9.7146917553968,14.434187540599384,3,470,226.12201508076083
2.2239295318051546,8.222029107589789,1,475,223.6428855079259
1.7093995283703258,10.638469007235056,4,402,156.23896226811956
1.3913719047173738,2.8111750080566167,1,476,175.3570591675364
3.96033115848899,2.7747400647291083,5,330,84.65902909864072
2.898434712152296,11.861788310195838,4,354,152.00697634562067
8.162576223660098,5.199270438166325,1,449,218.9220283282222
5.665600878099637,14.647155124231013,1,340,166.80994621242644
7.7401068018546955,5.299367126543229,1,469,228.43987499910875
7.899792653831075,11.23604416581768,5,476,221.23162256502695
7.527186308416407,3.4335217219501066,5,208,83.55930969083201
7.104851863010064,11.378075976144972,4,309,146.828725211286
5.237388324655043,2.6666216868139294,4,201,72.4786578717679
5.245445838195794,14.615371354642155,3,358,168.2768439059347
2.6089495980561868,13.294491716081827,1,476,225.25035673736252
2.5147281754194326,8.520127594197787,5,335,128.3082242572906
7.79253633194819,10.48839365297786,4,403,189.45060213733976
6.773406224907952,10.634965729791904,5,241,108.30622020438318
3.596761430787718,12.63523251463259,1,394,193.01960086163257
5.393755872354556,12.18570390906204,2,306,147.31370539490806
8.149519113724981,2.9273040492029416,3,374,160.57977208840722
6.776192345210765,2.0480594968437185,4,252,87.35825412427114
6.839608689800539,14.119004814841563,3,268,123.42209419048514
5.373790237047664,13.626186144098726,3,258,117.78645930597868
4.4279885355522115,3.473044778304374,2,391,170.8154293095114
2.8402631493184924,2.333263266497774,3,276,78.41203052477756
3.855391342885569,9.477768750263536,4,275,120.10744808821538
1.283350349552332,10.063555030649665,4,307,104.26688843200903
2.4645782744004814,6.29087969859832,4,487,184.58810110831038
5.776895140279373,14.824512579486159,3,249,114.98002269426394
7.219166620064363,3.079550880701209,2,418,188.28073014239956
7.869490086852117,7.248658208360272,4,349,162.9649706783888
4.239411640225326,8.26739316552585,3,340,156.09133525391178
7.455076109614533,12.669774932542687,5,401,185.7063113407577
1.8929505638932778,11.613545471848225,5,258,101.59493740394568
1.796027207653514,10.233576516701538,4,491,191.27975900644353
3.0617163681591806,6.680968039440692,1,211,97.65379507962976
8.563360365471175,6.585070598712287,4,388,178.92740209670615
4.022614091195163,6.382680433710011,4,406,168.33309595823022
1.5713417581496447,4.739002778821839,5,390,52.51352042902816
3.2974738005307214,3.0642300850100996,3,326,110.76535646755266
8.530073585898318,9.694002890690069,5,230,105.12655256480392
6.340514317266457,5.403444046174775,5,481,203.27305044729363
1.827061942146961,13.113477320472178,2,213,100.37592811184119
6.311698477829365,2.5106366490459573,4,408,151.18710706890792
7.851373256400736,14.141156112925799,4,392,183.94507163590066
8.777011561740757,7.1125610681094775,3,269,125.40738406069278
2.9751212669804574,5.713462192514566,4,338,127.69700790577701
2.2528913263761843,14.645776873681692,1,419,199.53167033252063
4.808129667521622,11.602986803591309,5,259,115.53727630850054
1.3988039087607267,6.052250172799851,4,220,58.13593833676193
5.546226887362881,7.200905535237514,3,351,160.43015444307892
4.3822728978856755,9.435852891260282,1,405,194.2883449027468
7.073482249812911,9.312562563350905,2,274,130.0645209845388
8.391282956286068,4.807474034542595,2,440,209.3472873136151
4.783689667140116,7.460037505677751,2,406,189.69798139207956
1.5296345289617173,3.594145468040327,2,344,117.72442646107002
6.128329403787006,14.548827222726747,5,296,136.36904099943038
7.546506983630161,12.854090000706838,2,279,132.70502279307817
9.421101489074484,11.861625025567562,4,289,137.53048223235047
5.771042427414062,6.586902025516757,3,369,169.04070738381085
3.740914269101392,6.019534529887009,1,220,103.75813236171217
4.394161515057813,12.092159968366202,5,399,176.8410847963284
8.567340037758497,3.683637910002239,1,246,117.15328098549672
2.7239905514208145,13.329197741442165,4,206,88.63500600073274
2.9612109826042894,4.838997527469722,3,273,109.90084121675407
4.1692239554686985,5.217436014247743,1,261,122.20528192492898
4.2919141008819,8.12967485978487,5,495,207.71451931092236
4.178012724801339,2.13521867401722,1,324,143.29999366362702
6.323194212737681,5.228716221987314,4,468,204.8982629954119
4.300726742950415,12.12481191345833,3,494,229.72840113951406
1.7000294998595267,7.880614847092844,3,341,128.1546118972544
4.554737845097327,3.4500222859517478,1,499,231.88745388208
5.184376695764083,12.881551538683434,3,349,162.3546627890595
3.2085506913648216,14.178685701457917,2,425,198.12668358193253
5.935820290326868,7.010233381636671,4,221,100.33451964134336
4.647995004567942,10.264019153169556,3,434,200.62289604415852
2.455443341462932,14.978426868246874,2,435,200.83051948847742
7.194582940606717,6.2430320451148775,1,240,115.42468944517765
1.7709823584084443,11.883017361037705,5,236,83.86551629270727
4.170229641390099,7.424079073604382,1,457,216.88080560742858
2.103061263494632,9.64689166563739,5,285,105.53830712796221
8.99685297607072,12.014145509769957,3,304,145.7060287706079
2.029728518314907,4.061987259111095,3,484,147.438236401771
4.14225043288414,3.7226644357100196,1,430,203.17064507361235
9.455273201785305,8.735186520352812,2,317,152.63659837946005
7.030716258370674,2.1033122590731814,2,321,137.53347359396852
9.03975502516107,5.563295696452364,4,285,130.58393346636043
3.0186769214828613,5.372977144624841,3,380,154.59295164949836
4.299864804610695,12.551238879362597,4,339,151.23629368966488
9.09661050723132,4.682369246823674,2,209,98.52854381135397
7.409833783736874,6.537034262742044,3,470,215.0754856105954
1.0030075362953306,3.866633691088415,5,330,0.4287786149909756
7.683115773473289,13.530555294655453,3,444,210.53478472321186
6.301522897147095,6.490063159986678,2,452,210.6075402038802
8.06023616627169,4.556075032464783,3,478,216.41781560740773
1.9192018882399502,10.351533374856386,5,424,156.13324233744862
6.580538461106783,2.3399187127064613,2,417,184.48609797790525
4.60283064183673,5.7014361734438594,5,404,158.38033708236134
1.0349421234219083,6.631953621245981,1,406,177.24788508047874
6.987871068507536,6.412396929110777,3,251,116.64046681874099
2.631616602612606,5.708339974355461,2,282,123.36092044832716
7.901876315172238,6.994292777033758,1,411,199.51205081618005
3.8574348682309187,7.617541256963457,5,317,129.84328602704008
9.412198528638461,8.01538633382539,4,248,112.7006229848947
6.534719892075466,11.918925822461262,5,372,172.3270545717376
9.001725231523888,10.861296861501854,4,418,197.19521058645256
3.2987435436905947,4.07463690362197,4,300,100.41271226979865
5.597639252109469,11.900656379559823,5,282,126.79223418352208
5.140939078924048,5.807315359630868,1,298,143.4429320579655
1.0980044354189826,14.904918435073691,2,340,143.06114609976285
5.325382331005749,2.302000483320302,5,332,99.19315408103546
4.786001875581173,14.88963339920205,3,228,106.40642563923662
7.256022977441466,9.972376419563734,2,335,160.3245019497703
9.716276759813262,3.620268175422452,5,382,163.0171781150479
1.919162640591452,4.158102297554109,5,430,80.10752217474456
9.965562425171047,4.2448494713762015,1,436,211.55098935826658
6.596959730099893,2.5859453193842143,4,407,152.91809169390112
8.559545005800537,2.2619162812374607,1,343,162.06898252803535
3.6712760990123154,2.9352910815753264,4,421,130.81935521833128
2.4527601038050797,7.38806051575671,3,352,139.9544674879918
8.763516964369675,12.798952697730932,3,290,137.383214292026
9.690241686683269,8.588898650561708,1,207,102.05949658385627
5.779139340146492,10.746231335899326,5,362,162.2060606731324
7.84504716756741,12.03482059820867,2,237,112.30539494486364
2.553242441113712,13.402701179407929,5,240,93.53307369961814
2.330624718462082,2.123582215461531,2,242,77.06626082550365
1.4691261612258923,12.42514382878661,3,293,116.03490288834331
9.760979188511412,14.665183031132697,1,266,131.0492940754011
9.920120252913536,5.676721774001839,5,254,114.42948410772513
9.78968566107711,5.639243357548834,5,317,142.66199479631115
1.264589905841292,3.471764973320082,2,312,75.64985220438203
3.853817017467437,13.476776102789518,3,254,113.96532816572305
1.307571527453948,8.244858822619815,5,448,113.09144073449029
7.06828019158066,6.850523784315984,5,434,194.9475528976313
1.3692890357432967,8.875990266403083,3,293,111.69434836731644
2.2510414794904605,2.7329108591863553,5,333,23.05200329682184
1.8103009405381472,11.091254418905956,5,300,104.36373017925563
4.766139664744697,6.672883741980078,4,378,166.85489562075546
4.357038091834758,12.077369092129185,5,350,151.65289540483136
8.597941741709619,2.2592912113512167,2,407,184.55314482682297
8.178888436486435,5.824082597585756,2,430,202.07876789596065
4.592325094604286,4.418975823731208,1,453,213.46663592644205
4.88559535386718,3.648544403212152,2,372,164.3350342854998
6.313501612089128,10.375142316147397,4,454,210.83220638384662
5.016276498064361,12.684651806553417,4,497,228.6997355134412
9.900742025790455,11.531926985631301,2,274,130.42378558811086
3.9031996904457515,5.634982774002237,3,486,201.869473197074
4.400419188210726,2.1964357412338815,4,373,113.79817645434696
8.34276599814314,13.46827003422795,5,308,141.7655822292337
7.225786958762756,8.125613627559016,3,499,235.1703114148668
5.98017994609905,14.385270370046456,3,224,103.76096064660732
7.749745915707888,4.501393908990105,3,456,209.3653435337385
9.63164567585312,6.83731522442244,3,427,201.0255560656541
9.43002078536985,13.637315666921115,1,416,202.7025580900674
4.040667298375886,6.305632251430807,3,495,218.24107582349842
3.1439247299422215,2.872073726435571,5,229,49.75010683960429
8.962281440034959,14.94008510639219,1,303,148.32184462190912
1.9112900142876519,8.589857495604974,3,344,132.1426138031292
1.3899559420619132,13.60620972952472,3,311,121.10338542953502
3.350922405953423,13.361325342132721,5,250,108.45474614280332
1.7189538049453246,9.584994903675014,2,265,110.43000055043366
6.842217069796199,6.2967615611274255,3,239,108.11449210746682
4.3714087864818785,10.299526121414386,5,349,152.28104379361494
9.529041472515292,9.284346941847428,4,280,133.12197896386988
5.238211552487497,6.104234104773113,2,240,111.92216450657153
1.3539793802979672,6.05595162221894,4,288,71.55286012136604
3.3516088145159952,4.069082152828723,3,482,190.6098120755967
1.1533310063217384,6.61993949951288,5,456,76.01189976738692
2.040529685405267,4.625560559663004,1,470,206.88498955722338
3.5114821619612204,2.605173921148309,4,372,107.63929168270143
8.268069699839387,5.95262379344556,2,388,185.68203243017786
7.43195476634183,9.947937983793818,4,344,159.95231144139652
1.0059598893467134,13.10560462126265,5,212,60.99528598618945
9.305193927044522,2.832958289281456,1,426,205.60371930538585
6.729202650610404,9.897743327357329,4,489,229.0574016973236
9.548371949690864,13.220586209914986,5,355,165.30966521315509
1.1139764301503894,9.85341048066579,3,213,80.88607753687461
5.193775758141434,9.205325152126145,1,455,220.4569992926342
2.5254220702818024,4.795134825665017,2,382,160.91488315238527
3.440515827965026,7.075485911741733,5,316,127.69884004746149
4.324685915437928,2.2175574468506314,3,435,150.5905644905061
4.966591166689781,4.034589022531838,2,313,139.01140321053467
1.1290800652749167,8.09787240262139,1,325,142.03926947094558
1.9384527324781267,12.43461158927583,5,474,187.65337828586425
1.1783470539218888,13.358864002746595,1,314,144.10653751041187
6.12891039995135,6.573253844887015,4,366,161.87290412030106
7.006334211088827,6.3372114710924965,3,260,120.53700291321111
1.1886773445469827,12.317216085976744,3,414,157.29096037924327
6.78337743965766,7.398531333957666,3,313,146.22068040330342
9.81091010407325,14.020629841334117,5,442,208.85922001428554
9.472918318762536,3.365430522919536,5,399,166.70879844374804
2.0286918077511085,14.850183933668783,1,223,100.75636232701868
5.6973549845313185,14.972352561809565,5,300,142.00837528211562
5.969222678078088,13.486282784825091,3,421,202.04222227077284
6.551093091141661,13.200858401862469,1,421,201.62683130028566
5.619982533033774,13.513130613212656,2,305,144.96078587363013
1.0358605402166416,7.213398257164905,3,399,125.8627232768442
9.181285334038645,10.943755289816783,2,300,144.44079426097014
3.0850356679975635,13.789991959277298,2,396,185.08100611972242
1.2612314963028264,4.96949973755574,3,478,129.08467875454622
9.387640730623005,8.17143937037648,4,289,134.83466475954526
9.262937369744588,11.31578312461727,3,424,203.2145210846237
5.9642513572974165,4.716590162945984,3,454,200.32107945681832
5.547944354848657,3.80086590540145,3,295,124.69336158754997
2.8037677005541295,4.794929050224041,3,370,146.2887072755139
7.9826426442674805,13.081921602260481,3,400,190.06515341069397
9.115115399958981,7.036711581159717,3,425,199.55526241366192
2.667260361960615,12.853140016841984,1,487,229.0427469135531
9.944458324637408,6.203501515669052,2,394,188.4480721400431
1.0252118598914421,12.234963101936692,4,273,88.05484432645166
2.310560978645808,2.2691226645686,4,287,35.37124928014095
2.377804097961216,9.763543361129887,4,445,181.72900231383
3.7096612582497652,5.857342111268345,4,442,184.11205289496218
8.319708749548028,4.142488043111296,2,361,169.12572605418075
1.7616789947324758,3.5720549816487743,4,241,40.00231924881705
7.53516080330605,4.435001439732335,4,285,123.34598131783196
4.872587124819722,12.39733300547062,1,249,122.1758225048098
8.792219151114372,12.60714370869407,4,343,164.29365111573654
8.4683250196615,2.4082701714282764,3,257,108.81150752130092
2.5028862869720596,6.795025913501821,2,275,120.05835268734054
2.655771027546013,10.63886075546017,5,360,148.03413516468817
5.480924389169194,6.397167856655036,4,378,168.10549258855767
2.2085376320891075,10.705902769149528,5,258,100.88361865928472
4.279447479539738,14.757642942223184,4,229,103.41093781898098
5.206615411480298,5.680367419391091,5,396,164.56421630291487
3.577132550996531,7.170439776306244,4,327,134.92988005535537
7.052521584441555,3.9680418654417333,1,449,217.15294398912215
3.164817456781401,9.133372357278354,3,221,98.27697361898969
8.229307704171006,13.025138992664246,1,382,186.956721903548
4.4907433676805,9.833390956611186,1,251,120.13813086709554
1.9473787179306399,9.111579823267407,5,496,182.45561087172632
3.7820062430932055,13.873609415850417,4,391,180.73759103024076
3.955258310070164,5.946717815694824,2,301,136.66825532629028
9.763363487001635,5.730541101859945,1,469,229.12128496034046
9.63671611037208,11.78952369355352,5,325,151.35703788298235
4.795368589506836,13.967975012177346,2,343,162.50805666032372
6.047440606671621,10.14110877994096,1,255,124.56861740065158
3.4297479438022656,5.847498991704582,2,475,213.9450997354503
7.136097868190058,4.82815672387294,4,236,102.70547361503728
9.529879862765895,12.373839109209484,1,464,227.4800004452269
6.1067283902318374,13.242506444260504,5,347,162.1448503591823
6.536400604611527,5.901977574214545,5,408,176.0304487578317
2.4067671906044104,14.944290706885777,3,314,141.07835855812777
8.72455983922946,8.345602091363192,4,469,220.82605967493163
8.995814108269386,2.48144119192393,3,259,112.79885338384847
9.73873224206212,8.98023498151162,5,403,187.48758200103404
7.488748419943115,8.808085010330174,4,486,226.9296192090492
9.468798079879834,7.524038189775796,4,410,193.23317037803326
7.327439831743892,6.414462403865481,3,259,119.65322266297447
5.146269281249324,10.397629616083151,5,230,104.71076054212618
6.853846470169077,2.119237497499893,1,431,202.0224354513705
